,REGION,COD_BNA,NOMBRE,ESTADO,ESTE_84,NORTE_84,COD_CUEN,COD_SUBC,COD_SSUBC,NOM_SSUBC,NOM_CUEN,NOM_SUBC,CINE_REG,COD_REG,NOM_REG,CINE_PROV,COD_PROV,NOM_PROV,CINE_COM,COD_COM,NOM_COM
436,13,05702001-6,RIO VOLCAN EN QUELTEHUES,Vigentes,387971,6258289,057,0570,05702,Rio Volcan,Rio Maipo,Rio Maipo Alto,13,13,Metropolitana de Santiago,132,132,Cordillera,13203,13203,San José de Maipo
437,13,05702011-3,GLACIAR SAN FRANCISCOEN AGUAS PANIMAVIDA,Vigentes,400956,6258861,057,0570,05702,Rio Volcan,Rio Maipo,Rio Maipo Alto,13,13,Metropolitana de Santiago,132,132,Cordillera,13203,13203,San José de Maipo
438,13,05701009-6,RIO MAIPO EN QUELTEHUES,Vigentes,386768,6257461,057,0570,05701,Rio Maipo entre Rio Negro y Rio Volcan,Rio Maipo,Rio Maipo Alto,13,13,Metropolitana de Santiago,132,132,Cordillera,13203,13203,San José de Maipo
439,13,05721001-K,ESTERO YERBA LOCA ANTES JUNTA SAN FRANCISCO,Vigentes,373072,6309689,057,0572,05721,Rio San Francisco,Rio Maipo,R.  Mapocho Alto,13,13,Metropolitana de Santiago,131,131,Santiago,13115,13115,Lo Barnechea
440,13,05721016-8,RIO SAN FRANCISCO ANTES JUNTA ESTERO YERBA LOCA,Vigentes,373641,6313676,057,0572,05721,Rio San Francisco,Rio Maipo,R.  Mapocho Alto,13,13,Metropolitana de Santiago,131,131,Santiago,13115,13115,Lo Barnechea
441,13,05721017-6,ESTERO YERBA LOCA EN PIEDRA CARVAJAL,Vigentes,381313,6323390,057,0572,05721,Rio San Francisco,Rio Maipo,R.  Mapocho Alto,13,13,Metropolitana de Santiago,131,131,Santiago,13115,13115,Lo Barnechea
442,13,05720001-4,RIO MOLINA ANTES JUNTA SAN FRANCISCO,Vigentes,370094,6306419,057,0572,05722,Rio Mapocho Entre Rio San Francisco y Bajo Junta Estero Arrayan,Rio Maipo,R.  Mapocho Alto,13,13,Metropolitana de Santiago,131,131,Santiago,13115,13115,Lo Barnechea
443,13,05722001-5,ESTERO ARRAYAN EN LA MONTOSA,Vigentes,364171,6311298,057,0572,05722,Rio Mapocho Entre Rio San Francisco y Bajo Junta Estero Arrayan,Rio Maipo,R.  Mapocho Alto,13,13,Metropolitana de Santiago,131,131,Santiago,13115,13115,Lo Barnechea
444,13,05722002-3,RIO MAPOCHO EN LOS ALMENDROS,Vigentes,365020,6306679,057,0572,05722,Rio Mapocho Entre Rio San Francisco y Bajo Junta Estero Arrayan,Rio Maipo,R.  Mapocho Alto,13,13,Metropolitana de Santiago,131,131,Santiago,13115,13115,Lo Barnechea
445,13,05722007-4,RIO MAPOCHO EN LOS ALMENDROS GPRS,Vigentes,365020,6306679,057,0572,05722,Rio Mapocho Entre Rio San Francisco y Bajo Junta Estero Arrayan,Rio Maipo,R.  Mapocho Alto,13,13,Metropolitana de Santiago,131,131,Santiago,13115,13115,Lo Barnechea
446,13,05716001-2,RIO ANGOSTURA EN VALDIVIA DE PAINE,Vigentes,325665,6257179,057,0571,05716,Estero Angostura Entre Estero Paine (II) y Rio Maipo,Rio Maipo,Rio Maipo Medio,13,13,Metropolitana de Santiago,134,134,Maipo,13404,13404,Paine
447,13,05716005-5,LAGUNA ACULEO,Vigentes,326369,6248925,057,0571,05716,Estero Angostura Entre Estero Paine (II) y Rio Maipo,Rio Maipo,Rio Maipo Medio,13,13,Metropolitana de Santiago,134,134,Maipo,13404,13404,Paine
448,13,05716011-K,LAGUNA ACULEO LOS CASTAÑOS,Vigentes,323587,6251765,057,0571,05716,Estero Angostura Entre Estero Paine (II) y Rio Maipo,Rio Maipo,Rio Maipo Medio,13,13,Metropolitana de Santiago,134,134,Maipo,13404,13404,Paine
449,6,06040001-6,VILLA ALHUE,Vigentes,306676,6231976,060,0604,06040,Estero Alhue hasta Estero de Piche,Rio Rapel,Estero Alhue,13,13,Metropolitana de Santiago,135,135,Melipilla,13502,13502,Alhué
450,6,06042004-1,BARRERA LONCHA,Vigentes,297450,6226976,060,0604,06042,Estero Caren,Rio Rapel,Estero Alhue,13,13,Metropolitana de Santiago,135,135,Melipilla,13502,13502,Alhué
451,6,06056003-K,RAPEL,Vigentes,247305,6240222,060,0605,06056,Rio Rapel Entre Estero Corneche y Desembocadura,Rio Rapel,Rio Rapel,06,6,Libertador General Bernardo O'Higgins,062,62,Cardenal Caro,06205,6205,Navidad
452,6,06055003-4,LITUECHE,Vigentes,248245,6221536,060,0605,06055,Rio Rapel Entre Muro Embalse Central Rapel y Bajo Estero Corneche,Rio Rapel,Rio Rapel,06,6,Libertador General Bernardo O'Higgins,062,62,Cardenal Caro,06203,6203,Litueche
453,6,06044001-8,COCALAN,Vigentes,290034,6212568,060,0604,06044,Estero Las Palmas,Rio Rapel,Estero Alhue,06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06107,6107,Las Cabras
454,6,06019003-8,RIO CACHAPOAL EN PUENTE ARQUEADO (CA),Vigentes,281926,6204899,060,0601,06019,Estero Cachapoal entre Estero Claro y Central  Rapel,Rio Rapel,Cachapoal Bajo,06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06107,6107,Las Cabras
455,6,06011001-8,ESTERO DE LA CADENA ANTES JUNTA RIO CACHAPOAL,Vigentes,329899,6215554,060,0601,06011,Estero Las Cadenas,Rio Rapel,Cachapoal Bajo,06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06101,6101,Rancagua
456,6,06010015-2,RANCAGUA (CACHAPOAL - DCP),Vigentes,338657,6215289,060,0601,06010,Rio Cachapoal entre Rio Claro y Estero Las Cadenas,Rio Rapel,Cachapoal Bajo,06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06101,6101,Rancagua
457,6,06012003-K,COLTAUCO,Vigentes,308549,6204018,060,0601,06012,Rio Cachapoal Entre Estero Las Cadenas y Rio Claro (de Rengo),Rio Rapel,Cachapoal Bajo,06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06104,6104,Coltauco
458,6,06120001-0,PICHILEMU,Vigentes,775140,6191054,061,0612,06120,Costeras Entre Estero Topocalma y Estero Nilahue,Costeras Rapel-E.Nilahue,Costeras entre E. Topocalma y E. Nilahue,06,6,Libertador General Bernardo O'Higgins,062,62,Cardenal Caro,06201,6201,Pichilemu
459,6,06019005-4,PICHIDEGUA,Vigentes,278057,6203322,060,0601,06019,Estero Cachapoal entre Estero Claro y Central  Rapel,Rio Rapel,Cachapoal Bajo,06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06113,6113,Pichidegua
460,1,01310018-7,ARICA OFICINA,Vigentes,360557,7956456,013,0131,01310,Rio San Jose,Rio San Jose,Rio San Jose,15,15,Arica y Parinacota,151,151,Arica,15101,15101,Arica
461,1,01310019-5,AZAPA,Vigentes,375451,7952288,013,0131,01310,Rio San Jose,Rio San Jose,Rio San Jose,15,15,Arica y Parinacota,151,151,Arica,15101,15101,Arica
462,1,01700010-1,HUARA EN FUERTE BAQUEDANO,Vigentes,421635,7773836,017,0170,01700,Pampa del Tamarugal,Pampa del Tamarugal,Pampa del Tamarugal,01,1,Tarapacá,014,14,Tamarugal,01401,1401,Pozo Almonte
463,1,01740001-0,PARCA,Vigentes,478835,7787266,017,0174,01740,Quebradas de Chipisca y de Choja,Pampa del Tamarugal,Quebrada de Quipisca,01,1,Tarapacá,014,14,Tamarugal,01401,1401,Pozo Almonte
464,1,01740002-9,CERRO COLORADO,Vigentes,471109,7780633,017,0174,01740,Quebradas de Chipisca y de Choja,Pampa del Tamarugal,Quebrada de Quipisca,01,1,Tarapacá,014,14,Tamarugal,01401,1401,Pozo Almonte
465,1,01750003-1,MAMIÑA,Vigentes,477286,7780672,017,0175,01750,"Quebradas Juan Morales, Sagasca y El Tambillo",Pampa del Tamarugal,"Quebradas Juan Morales, Sagasca  y El Tambillo",01,1,Tarapacá,014,14,Tamarugal,01401,1401,Pozo Almonte
466,1,02113005-2,GUATACONDO DGA,Vigentes,494510,7685890,021,0211,02113,Salar de Llamara,Rio Loa,Loa Medio (entre R.  Salado y Q. de Barrera),01,1,Tarapacá,014,14,Tamarugal,01401,1401,Pozo Almonte
467,5,05424005-8,EL COBRE,Vigentes,293993,6384988,054,0542,05424,Estero El Cobre,Rio Aconcagua,Aconcagua Bajo,05,5,Valparaíso,055,55,Quillota,05506,5506,Nogales
468,5,05320001-K,ESTERO QUINTERO EN VALLE ALEGRE,Vigentes,273644,6368492,053,0532,05320,Costeras Entre Estero Catapilco y Rio Aconcagua,Costeras Ligua-Aconcagua,Costeras entre Estero Catapilco y Rio Aconcagua,05,5,Valparaíso,051,51,Valparaíso,05105,5105,Puchuncaví
469,5,05423013-3,ESTERO RABUCO,Vigentes,301556,6362964,054,0542,05423,Rio Aconcagua Entre Estero Los Loros y Estero El Cobre,Rio Aconcagua,Aconcagua Bajo,05,5,Valparaíso,055,55,Quillota,05503,5503,Hijuelas
470,5,05425003-7,LO ROJAS,Vigentes,289306,6367129,054,0542,05425,Rio Aconcagua Entre Estero El Cobre y Bajo Quebrada El Ajo,Rio Aconcagua,Aconcagua Bajo,05,5,Valparaíso,055,55,Quillota,05504,5504,La Cruz
471,9,09437002-7,RIO TOLTEN EN TEODORO SCHMIDT,Vigentes,665981,5679884,094,0943,09437,Rio Tolten Entre Estero Danquil y Estero Neicuf,Rio Tolten,Tolten Bajo,09,9,La Araucanía,091,91,Cautín,09118,9118,Toltén
472,9,09438001-4,TEODORO SCHMITD,Vigentes,666264,5678680,094,0943,09437,Rio Tolten Entre Estero Danquil y Estero Neicuf,Rio Tolten,Tolten Bajo,09,9,La Araucanía,091,91,Cautín,09118,9118,Toltén
473,9,09439001-K,TOLTEN,Vigentes,658758,5662046,094,0943,09439,Rio Tolten Entre Estero Neicuf y Desembocadura,Rio Tolten,Tolten Bajo,09,9,La Araucanía,091,91,Cautín,09118,9118,Toltén
474,9,09417001-K,LAGO CABURGUA,Vigentes,260612,5658705,094,0941,09417,Lago Caburgua y Rio Carrileufu en junta Rio Pucon,Rio Tolten,Rio Pucon,09,9,La Araucanía,091,91,Cautín,09115,9115,Pucón
475,9,09416002-2,LAGO TINQUILCO,Vigentes,263997,5660514,094,0941,09416,Rio Liucura,Rio Tolten,Rio Pucon,09,9,La Araucanía,091,91,Cautín,09115,9115,Pucón
476,9,09420002-4,PUCON,Vigentes,247613,5647035,094,0941,09418,Rio Pucon Entre Rio Curileufu y Desembocadura  Lago Villarrica,Rio Tolten,Rio Pucon,09,9,La Araucanía,091,91,Cautín,09115,9115,Pucón
477,9,09414002-1,LLAFENCO,Vigentes,257101,5642523,094,0941,09414,Rio Pucon entre Rio Cavisani y Rio Curileufu,Rio Tolten,Rio Pucon,09,9,La Araucanía,091,91,Cautín,09115,9115,Pucón
478,9,09420003-2,VILLARRICA,Vigentes,733571,5655573,094,0942,09421,Rio Tolten Entre Desague Lago Villarrica y Rio Pedregoso,Rio Tolten,Lago Villarica y Tolten Alto,09,9,La Araucanía,091,91,Cautín,09120,9120,Villarrica
479,9,10106003-9,LICAN-RAY,Vigentes,739085,5636724,101,1013,10130,Rio Cruces (San Jose) Bajo Estero Niguen,Rio Valdivia,Rio Cruces,09,9,La Araucanía,091,91,Cautín,09120,9120,Villarrica
480,10,10106013-6,ESTERO TRALCO,Vigentes,242964,5617374,101,1010,10106,Desague Lago Calafquen desde Desembocadura Lago Co¤aripe,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
481,10,10106014-4,ESTERO COLLICO EN PUCURA,Vigentes,752513,5622030,101,1010,10106,Desague Lago Calafquen desde Desembocadura Lago Co¤aripe,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
482,10,10106001-2,COÑARIPE,Vigentes,757256,5613700,101,1010,10105,Rio Co¤aripe en Desembocadura Lago Calafquen,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
483,10,10102002-9,LIQUIÑE,Vigentes,255436,5598536,101,1010,10102,Rio Llizan en junta Rio Reyehueico,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
484,10,10106002-0,LAGO CALAFQUEN,Vigentes,746258,5618836,101,1010,10107,Rio Guanehue Entre Desague Lago Calafquen y Lago Panguipulli,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
485,10,10107003-4,CANAL HUENINCA EN DESAGÜE LAGO CALAFQUEN,Vigentes,748350,5618214,101,1010,10107,Rio Guanehue Entre Desague Lago Calafquen y Lago Panguipulli,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
486,10,10111002-8,LAGO RIÑIHUE,Vigentes,718105,5594216,101,1011,10111,Lago Ri¤ihue,Rio Valdivia,R. San Pedro (Entre desague L. Panguipulli y Bajo R. Quinchilca),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
487,10,10100002-8,RIO FUI EN DESAGÜE LAGO PIRIHUEICO,Vigentes,252706,5582185,101,1010,10100,Desague Lago Pirehueico,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
488,10,10100004-4,PIRIHUEICO EN PIRIHUEICO,Vigentes,269570,5559328,101,1010,10100,Desague Lago Pirehueico,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
489,10,10100005-2,PIRIHUEICO EN PTO. FUY,Vigentes,252866,5582532,101,1010,10100,Desague Lago Pirehueico,Rio Valdivia,Rio Valdivia Alto (hasta desague Lago Panguipulli),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
490,10,10110002-2,RIO ENCO EN DESAGÜE LAGO PANGUIPULLI,Vigentes,745014,5583439,101,1011,10110,Rio Enco,Rio Valdivia,R. San Pedro (Entre desague L. Panguipulli y Bajo R. Quinchilca),14,14,Los Ríos,141,141,Valdivia,14108,14108,Panguipulli
491,10,10704002-1,RIO FUTALEUFU ANTE JUNTA RIO MALITO,Vigentes,733845,5184770,107,1070,10704,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,Rio Yelcho,Rio Futaleufu,10,10,Los Lagos,104,104,Palena,10404,10404,Palena
492,10,10704001-3,PALENA,Vigentes,273868,5167405,110,1102,11020,Rio Palena entre frontera y bajo Rio Salto o Tigre,Rio Palena y Costeras Limite Decima Region,Rio Palena entre Frontera y Rio Rosselot,10,10,Los Lagos,104,104,Palena,10404,10404,Palena
493,11,11031001-3,LAGO VERDE,Vigentes,272670,5097538,110,1103,11031,Laguna Verde y Rio Figueroa Hasta Rio Pico,Rio Palena y Costeras Limite Decima Region,Rio Rosselot,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11102,11102,Lago Verde
494,11,11140001-6,RIO CISNES,Vigentes,316560,5070224,111,1114,11140,Rio Cisnes Bajo Estero La Turbina,Costeras e Islas entre R.Palena y R.Aisen,Rio Cisnes,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11102,11102,Lago Verde
495,11,11144002-6,CISNES MEDIO,Vigentes,240877,5048678,111,1114,11147,Rio Cisnes Entre Rio Grande Esperanza y Desembocadura,Costeras e Islas entre R.Palena y R.Aisen,Rio Cisnes,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11102,11102,Lago Verde
496,11,11147003-0,PUERTO CISNES,Vigentes,277146,5050711,111,1114,11143,Rio Cisnes entre Rio Caceres y bajo Arroyo Quemas,Costeras e Islas entre R.Palena y R.Aisen,Rio Cisnes,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11102,11102,Lago Verde
497,11,11300001-5,ESTANCIA BAÑO NUEVO,Vigentes,301767,4984102,113,1130,11300,Rio Goichel o Nireguao hasta Rio Norte,Rio Aisen,Rio Maniguales,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11101,11101,Coihayque
498,11,11302002-4,ÑIREHUAO,Vigentes,287446,4983444,113,1130,11302,Rio Nireguao entre Rio Norte y Rio Picaflor,Rio Aisen,Rio Maniguales,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11101,11101,Coihayque
499,11,11307002-1,VILLA ORTEGA,Vigentes,266633,4971463,113,1130,11307,Rio Emperador Guillermo,Rio Aisen,Rio Maniguales,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11101,11101,Coihayque
500,11,11316004-7,COYHAIQUE ALTO,Vigentes,296460,4960351,113,1131,11316,Rio Coihaique,Rio Aisen,Rio Simpson,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11101,11101,Coihayque
501,11,11316003-9,COYHAIQUE (ESCUELA AGRICOLA),Vigentes,732010,4949233,113,1131,11316,Rio Coihaique,Rio Aisen,Rio Simpson,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11101,11101,Coihayque
502,11,11317001-8,RIO SIMPSON BAJO JUNTA COYHAIQUE,Vigentes,728844,4951583,113,1131,11316,Rio Coihaique,Rio Aisen,Rio Simpson,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11101,11101,Coihayque
503,11,11317005-0,COYHAIQUE CONAF,Vigentes,729985,4951860,113,1131,11316,Rio Coihaique,Rio Aisen,Rio Simpson,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11101,11101,Coihayque
504,11,11310003-6,RIO BLANCO CHICO ANTES JUNTA OSCURO,Vigentes,288629,4914439,113,1131,11310,Vertiente chilena del rio Simpson en la frontera,Rio Aisen,Rio Simpson,11,11,Aysén del General Carlos Ibáñez del Campo,111,111,Coihayque,11101,11101,Coihayque
505,11,11304001-7,VILLA MAÑIHUALES,Vigentes,723700,4892983,115,1150,11503,Rio Iba¤ez Entre Estero Manso y Bajo Estero Limpio,Rio Baker,R. Ibañez,11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11402,11402,Río Ibáñez
506,11,11503001-9,VILLA CERRO CASTILLO,Vigentes,719541,4888563,115,1150,11503,Rio Iba¤ez Entre Estero Manso y Bajo Estero Limpio,Rio Baker,R. Ibañez,11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11402,11402,Río Ibáñez
507,11,11505001-K,RIO IBAÑEZ EN DESEMBOCADURA,Vigentes,269692,4871772,115,1150,11505,Rio Iba¤ez Entre Estero Limpio y Desembocadura,Rio Baker,R. Ibañez,11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11402,11402,Río Ibáñez
508,11,11513001-3,BAHIA MURTA,Vigentes,678727,4852681,115,1151,11513,Costeras entre Rio Avellano y Rio Murta,Rio Baker,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba¤ez),11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11402,11402,Río Ibáñez
509,11,11521002-5,CHILE CHICO,Vigentes,293045,4842028,115,1152,11521,Costeras entre Rio Jeinemeni y Rio San Jose,Rio Baker,Vertiente Sur Lago Jose Miguel Carrera,11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11401,11401,Chile Chico
510,11,11521005-K,LAGO GENERAL CARRERA FACHINAL,Vigentes,712642,4841838,115,1152,11521,Costeras entre Rio Jeinemeni y Rio San Jose,Rio Baker,Vertiente Sur Lago Jose Miguel Carrera,11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11401,11401,Chile Chico
511,11,11420000-K,RIO EXPLORADORES EN NACIMIENTO,Vigentes,641910,4848389,114,1142,11420,Rio Norte hasta Ventisquero Exploradores,Costeras e Islas entre R Aisen y R Baker y Canal Gral. Martinez,Rio Exploradores,11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11401,11401,Chile Chico
512,11,11523001-8,PUERTO GUADAL,Vigentes,674924,4809774,115,1152,11523,Costeras Entre Rio San Jose y Desague Lago Jose Miguel Carrera,Rio Baker,Vertiente Sur Lago Jose Miguel Carrera,11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11401,11401,Chile Chico
513,11,11523002-6,LAGO GENERAL CARRERA EN PUERTO GUADAL,Vigentes,675572,4809818,115,1152,11523,Costeras Entre Rio San Jose y Desague Lago Jose Miguel Carrera,Rio Baker,Vertiente Sur Lago Jose Miguel Carrera,11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11401,11401,Chile Chico
514,11,11517002-3,LAGO GENERAL CARRERA EN DESAGÜE,Vigentes,667488,4809556,115,1151,11517,Costeras Entre Rio Delta y Desague Lago Jose Miguel Carrera,Rio Baker,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba¤ez),11,11,Aysén del General Carlos Ibáñez del Campo,114,114,General Carrera,11401,11401,Chile Chico
515,12,12640001-2,TENIENTE MERINO,Vigentes,380988,4234736,126,1264,12640,Rio Gallegos Chico,Vertiente del Atlantico,Rio Gallegos Chico,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12104,12104,San Gregorio
516,12,12680001-0,MONTE AYMOND,Vigentes,447507,4224868,126,1267,12670,Cagnadon Seco,Vertiente del Atlantico,Cañadon Seco,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12104,12104,San Gregorio
517,12,12530001-4,SAN GREGORIO,Vigentes,427467,4175463,125,1253,12530,Canal Chorrillos Kimir Aiki - Cañadon Grande,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras entre R. Santa Susana y Chorrillo Kimiri Aike,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12104,12104,San Gregorio
518,5,05500003-4,LAS SALINAS,Vigentes,262063,6345560,055,0550,05500,Estero Marga-Marga,Costeras entre Aconcagua y Maipo,E. Marga-Marga,05,5,Valparaíso,051,51,Valparaíso,05109,5109,Viña del Mar
519,5,05500001-8,LAS PIEDRAS,Vigentes,284375,6329079,055,0550,05500,Estero Marga-Marga,Costeras entre Aconcagua y Maipo,E. Marga-Marga,05,5,Valparaíso,058,58,Marga Marga,05801,5801,Quilpué
520,5,05741002-7,COLLIGUAY,Vigentes,299845,6327982,057,0574,05741,Estero Puangue Antes Estero Caren,Rio Maipo,Rio Maipo Bajo (Entre Rio Mapocho y Desembocadura),05,5,Valparaíso,058,58,Marga Marga,05801,5801,Quilpué
521,5,05520001-7,CASABLANCA,Vigentes,275618,6310298,055,0552,05520,Costeras entre Estero Casablanca y Estero San Jeronimo (Incl.),Costeras entre Aconcagua y Maipo,E. Casablanca y E.  San Jeronimo (Incl.),05,5,Valparaíso,051,51,Valparaíso,05102,5102,Casablanca
522,5,05520002-5,TAPIHUE,Vigentes,286808,6314132,055,0552,05520,Costeras entre Estero Casablanca y Estero San Jeronimo (Incl.),Costeras entre Aconcagua y Maipo,E. Casablanca y E.  San Jeronimo (Incl.),05,5,Valparaíso,051,51,Valparaíso,05102,5102,Casablanca
523,5,05530003-8,LAGUNILLAS,Vigentes,271822,6296425,055,0553,05530,Estero del Rosario (Incl.) a Rio Maipo,Costeras entre Aconcagua y Maipo,E. del Rosario (Incl.) a R. Maipo,05,5,Valparaíso,051,51,Valparaíso,05102,5102,Casablanca
524,13,05744002-3,LOS PANGUILES,Vigentes,311733,6298233,057,0574,05744,Estero Puangue Entre Estero Sin Nombre y Bajo Junta Estero Amestica,Rio Maipo,Rio Maipo Bajo (Entre Rio Mapocho y Desembocadura),13,13,Metropolitana de Santiago,135,135,Melipilla,13503,13503,Curacaví
525,12,12622001-4,RIO PENITENTE EN MORRO CHICO,Vigentes,334761,4231243,126,1262,12622,Rio Penitente entre Rio del Medio y frontera,Vertiente del Atlantico,Rio Penitente,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12102,12102,Laguna Blanca
526,12,12622002-2,VILLA TEHUELCHE,Vigentes,335730,4188615,125,1250,12500,Laguna Blanca,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Laguna Blanca,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12102,12102,Laguna Blanca
527,12,12803000-K,BAHIA LOMAS,Vigentes,478376,4178051,128,1280,12803,Costeras entre Rio Side y Punta Anegada,Tierra del Fuego,"Costeras del Estrecho Magallanes, entre Frontera y Cabo Monmouth",12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12302,12302,Primavera
528,12,12802001-2,RIO SIDE EN CERRO SOMBRERO,Vigentes,480819,4153504,128,1280,12802,Rio Side,Tierra del Fuego,"Costeras del Estrecho Magallanes, entre Frontera y Cabo Monmouth",12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12302,12302,Primavera
529,12,12802002-0,CERRO SOMBRERO,Vigentes,480631,4152798,128,1280,12802,Rio Side,Tierra del Fuego,"Costeras del Estrecho Magallanes, entre Frontera y Cabo Monmouth",12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12302,12302,Primavera
530,12,12806004-9,BAHIA SAN FELIPE,Vigentes,436216,4140406,128,1280,12807,"Peninsula Juan Mazia, Entre Rio del Oro y Rio Verde",Tierra del Fuego,"Costeras del Estrecho Magallanes, entre Frontera y Cabo Monmouth",12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12302,12302,Primavera
531,10,10901003-0,CHONCHI,Vigentes,600695,5280855,109,1090,10901,Costeras Vertiente este Entre Estero San Juan y Punta Ahoni,Islas Chiloe y Circundantes,Isla Chiloe,10,10,Los Lagos,102,102,Chiloé,10203,10203,Chonchi
532,10,10906004-6,CUCAO,Vigentes,573110,5280496,109,1090,10906,Costera Vertiente Oeste Entre Rio Cucao (Incluido) y Rio Medina (Incluido),Islas Chiloe y Circundantes,Isla Chiloe,10,10,Los Lagos,102,102,Chiloé,10203,10203,Chonchi
533,2,02240000-2,LICEO CIENTÍFICO HUMANISTA LA CHIMBA,Vigentes,357783,7394375,022,0224,02240,Costeras Entre Quebrada Chacaya y Quebrada Caracoles,Costeras R.Loa-Q.Caracoles,Costeras entre Q. Chacaya y Q. Caracoles,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
534,2,02240001-0,ESCUELA FUNDACIÓN MINERA ESCONDIDA,Vigentes,360200,7387754,022,0224,02240,Costeras Entre Quebrada Chacaya y Quebrada Caracoles,Costeras R.Loa-Q.Caracoles,Costeras entre Q. Chacaya y Q. Caracoles,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
535,2,02240002-9,QUEBRADA LA CHIMBA,Vigentes,357589,7393912,022,0224,02240,Costeras Entre Quebrada Chacaya y Quebrada Caracoles,Costeras R.Loa-Q.Caracoles,Costeras entre Q. Chacaya y Q. Caracoles,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
536,2,02240003-7,QUEBRADA BONILLA,Vigentes,359770,7391257,022,0224,02240,Costeras Entre Quebrada Chacaya y Quebrada Caracoles,Costeras R.Loa-Q.Caracoles,Costeras entre Q. Chacaya y Q. Caracoles,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
