OBJECTID|AGNO|RBD|DGV_RBD|NOM_RBD|TIPO_SOST|COD_REG_RB|NOM_REG_RB|COD_PRO_RB|COD_COM_RB|NOM_COM_RB|COD_DEPROV|NOM_DEPROV|TIPO_DEPEN|DIRECCION|NUMERO|REFERENCIA|LATITUD|LONGITUD|MAT_PARV|MAT_BAS_RE|MAT_BAS_AD|MAT_ESP|MAT_MHC_RE|MAT_MHC_AD|MAT_MTP_RE|MAT_MTP_AD|MAT_TOTAL|MAT_HOM_TO|MAT_MUJ_TO|MAT_SI_TOT|CUR_SIM_TO|CUR_COMB_T
10192|2021|693|9|ESCUELA BASICA HECTOR MANUEL HERNANDEZ|1|4|COQ|41|4105|PAIGUANO|41|ELQUI|1|CAMINO PUBLICO BALMACEDA|5|CAMINO PUBLICO KM5 -BALAMACEDA S/N PAIHUANO, EN MUNICIPALIDAD DE PAIHUANO.|-30.033179999999998|-70.468536|0|17|0|0|0|0|0|0|17|6|11|0|4|0
10193|2021|690|4|LICEO BICENTENARIO DE EXCELENCIA COLEGIO ANTONIO VARAS|1|4|COQ|41|4106|VICUÑA|41|ELQUI|2|BAQUEDANO|392|A TRES CUADRAS DE PLAZA DE ARMAS DE LA CIUDAD, HACIA EL ESTE.|-30.032721|-70.707787|88|567|0|0|291|0|0|0|946|454|492|0|26|0
10194|2021|13512|7|COLEGIO JOAQUIN VICUÐA LARRAIN|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|LIRCAY|441|  POBLACION AGUAS DE ELQUI., HOSTERÍA DE VICUÑA AL NORTE.|-30.031489999999998|-70.720299|34|240|0|19|0|0|0|0|293|156|137|0|12|0
10195|2021|669|6|ESCUELA NEFTALI REYES|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|18 DE SEPTIEMBRE|1580|CALLE 18 DE SEPTIEMBRE Nº 1580 - EL TAMBO|-30.03097|-70.77261399999999|25|139|0|0|0|0|0|0|164|80|84|0|8|1
10196|2021|31203|7|COLEGIO DOMINGO SANTA MARIA|1|4|COQ|41|4106|VICUÑA|41|ELQUI|2|BAQUEDANO|493| |-30.03063|-70.707977|63|656|0|161|107|0|0|0|987|493|494|0|33|0
10197|2021|676|9|ESCUELA DE SAN CARLOS|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|RUTA 41|10|RUTA 41  KM  10  SAN  CARLOS.|-30.028209999999998|-70.811996|0|12|0|0|0|0|0|0|12|7|5|0|0|1
10198|2021|31220|7|COLEGIO DE ADULTOS VALLE DE ELQUI|1|4|COQ|41|4106|VICUÑA|41|ELQUI|2|NESTOR IRIBARREN|70|POBLACIÓN LOS ANDENES|-30.028026999999998|-70.722048|0|0|113|0|0|394|0|0|507|239|268|0|20|0
10199|2021|691|2|ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO|1|4|COQ|41|4105|PAIGUANO|41|ELQUI|1|BALMACEDA|109|A 30 KMS DE VICUÑA, RUTA D- 481.|-30.027320999999997|-70.517487|21|132|0|0|0|0|0|0|153|76|77|0|10|0
10200|2021|673|4|ESCUELA JOSE ABELARDO NUNEZ|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|PRINCIPAL|915|PRINCIPAL 915, SAN ISIDRO|-30.025720999999997|-70.689392|18|160|0|7|0|0|0|0|185|107|78|0|9|1
10201|2021|681|5|ESCUELA DE EL ARENAL|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|RUTA 41|4|EL ARENAL RUTA 41 KM. 4|-30.023000999999997|-70.668953|0|28|0|0|0|0|0|0|28|19|9|0|0|1
10202|2021|672|6|ESCUELA DE DIAGUITAS JUAN TORRES M.|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|CAMINO PUBLICO DIAGUITAS|12|CAMINO PUBLICO KM.12 DIAGUITAS|-30.019669999999998|-70.62786899999999|21|149|0|0|0|0|0|0|170|87|83|0|10|0
10203|2021|631|9|ESCUELA SAN RAFAEL|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|RUTA 43|13|RUTA 43. KILÓMETRO 13. DESDE COQUIMBO HACIA OVALLE.|-30.01071|-71.256767|70|347|0|0|0|0|0|0|417|198|219|0|10|0
10204|2021|560|6|COLEGIO QUEBRADA DE TALCA|1|4|COQ|41|4101|LA SERENA|41|ELQUI|1|RUTA 41|25|RUTA 41 KM 25 QUEBRADA DE TALCA  LA SERENA  REGION COQUIMBO|-30.00819|-71.036621|22|167|0|0|0|0|0|0|189|93|96|0|10|0
10205|2021|41503|0|ESCUELA ESPECIAL DE LENGUAJE EL UNIVERSO EN LA NUEZ|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|PEDRO MIRANDA|3750|ESTANCIA EL SAUCE, SECTOR URBANO, DE LA COMUNA DE COQUIMBO|-30.007382|-71.32964299999999|0|0|0|78|0|0|0|0|78|38|40|0|6|0
10206|2021|678|5|ESCUELA AMELIA BARAHONA MUJICA|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|ETELVINA FLORES|0|DESVIO DE RUTA 41 TRANQUE PUCLARO HACIA LA RIBERA NORTE, INGRESAR A PUEBLO DE GUALLIGUAICA, CALLE ETELVINA FLORES S/N.|-30.003280999999998|-70.815033|8|31|0|0|0|0|0|0|39|22|17|0|0|3
10207|2021|647|5|COLEGIO MANUEL MONTT|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|EL SAUCE MIRAMAR|0|PARCELA Nº 39  - SECTOR SINDEMPART POR AVENIDA EL SAUCE HACIA LAS PARCELAS.|-29.999411|-71.335777|0|341|0|0|153|0|0|0|494|256|238|0|12|0
10208|2021|13593|3|COLEGIO EUSEBIO LILLO PUNTA MIRA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|CALLE NUEVA|2801|SECTOR DE PUNTA MIRA SUR|-29.997339|-71.330879|34|345|0|0|0|0|0|0|379|205|174|0|10|0
10209|2021|20372|6|ESCUELA ESPECIAL DE LENGUAJE EL SAUCE|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|AVENIDA EL SAUCE|2575| |-29.99727|-71.33699|0|0|0|211|0|0|0|0|211|99|112|0|16|0
10210|2021|13539|9|ESCUELA LATINOAMERICA EDUCA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|TOMAS VELIZ CASTILLO|785|PUNTA MIRA SUR VILLA LAS  VERTIENTES|-29.996758999999997|-71.32788099999999|43|502|0|99|0|0|0|0|644|371|273|0|30|0
10211|2021|31215|0|ESC.ESP.DE TRAS ESPEC. DE LENGUAJE WENUI|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|PASAJE INTERIOR LOS OLIVOS|851|CALLE EL SAUCE CON LOS OLIVOS|-29.996109999999998|-71.337605|0|0|0|81|0|0|0|0|81|36|45|0|6|0
10212|2021|13580|1|COLEGIO PAULO FREIRE|1|4|COQ|41|4101|LA SERENA|41|ELQUI|2|EL HINOJAL|38|PARCELA 38, LOTE 1-3, EL HINOJAL. - KM 25, RUTA 41|-29.995728999999997|-71.05744899999999|16|100|0|0|0|0|0|0|116|67|49|0|2|3
10213|2021|20405|6|ESCUELA ESPECIAL DE LENGUAJE NUEVA HABLA PALABRA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|AVENIDA PORTUGAL|2790| LOTEO PUNTA MIRA NORTE|-29.99436|-71.32545999999999|0|0|0|30|0|0|0|0|30|13|17|0|4|0
10214|2021|20328|9|ESCUELA ESPECIAL DE LENGUAJE SAN FRANCISCO DE ASIS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|AVENIDA PORTUGA|2710|PLAZA DE PUNTA MIRA NORTE, L LOTEO PUNTA MIRA NORTE|-29.993959999999998|-71.32636|0|0|0|44|0|0|0|0|44|22|22|0|4|0
10215|2021|683|1|ESCUELA DE LA CALERA|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|RUTA 41|32|RUTA 41 CAMINO PUBLICO KM. 32|-29.991889999999998|-70.994614|0|17|0|0|0|0|0|0|17|8|9|0|0|1
10216|2021|13314|0|COLEGIO CRISTOBAL COLON|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LOS CLARINES|2201| |-29.99188|-71.330429|111|593|0|0|293|0|0|0|997|520|477|0|28|0
10217|2021|31209|6|ESCUELA ESPECIAL DE LENGUAJE HAMELIN|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|PASAJE FRANCISCO DIAZ RAMOS|2949|VILLA LOS TORREONES, PUNTA MIRA SUR|-29.99129|-71.32441|0|0|0|104|0|0|0|0|104|56|48|0|7|0
10218|2021|13442|2|COLEGIO SANTA FAMILIA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|EDUARDO MALLEA|601|SECTOR SINDEMPART DESDE LA CARRETERA Nº 5, HACIA EL ESTE ,MALLEA CON LA ORQUIDEAS|-29.99054|-71.33412899999999|136|720|0|0|378|0|0|0|1234|588|646|0|34|0
10219|2021|13561|5|LIC.DE CIENC.Y HUM.SAN JOSEMARIA ESCRIVA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|LOS CLARINES|1871|SECTOR SINDEMPART-PUNTA MIRA|-29.990378999999997|-71.33159599999999|0|129|0|0|391|0|0|0|520|250|270|0|14|0
10220|2021|695|5|ESCUELA BASICA SANTIAGO BUERAS A.|1|4|COQ|41|4105|PAIGUANO|41|ELQUI|1|CAMINO PUBLICO|5|CAMINO PUBLICO KM 5|-29.989500000000003|-70.52883899999999|0|10|0|8|0|0|0|0|18|9|9|0|1|1
10221|2021|13608|5|COLEGIO GOLDEN HIND SCHOOL|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|EDUARDO MALLEA|401|AV LOS CLARINES VILLA LOS HEROES|-29.98847|-71.33262599999999|65|359|0|0|0|0|0|0|424|221|203|0|11|0
10222|2021|655|6|COLEGIO PARTICULAR SAN IGNACIO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|JOSE TOHA|1550|HERRADURA ORIENTE - COQUIMBO, FRENTE AL SUPERMERCADO UNIMARC LOS ALAMOS, EN SINDEMPART.|-29.98802|-71.334671|45|371|0|0|0|0|0|0|416|213|203|0|14|0
10223|2021|13332|9|COLEGIO SAINT MARY SCHOOL|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|3|AVENIDA EL SAUCE|1049|SINDEMPART COQUIMBO|-29.98781|-71.341833|0|208|0|0|93|0|0|0|301|149|152|0|12|0
10224|2021|554|1|ESCUELA DE PELICANA|1|4|COQ|41|4101|LA SERENA|41|ELQUI|1|CAMINO PUBLICO PELICANA|0|CAMINO PÚBLICO S/Nº PELICANA|-29.98753|-71.008591|0|8|0|0|0|0|0|0|8|7|1|0|1|1
10225|2021|16913|7|ESCUELA ESPECIAL PADRE PIO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|FUNDICION SUR|156|ENTRE LIMARI Y CHOAPA-FUNDACION LOTEO 112 TONGOY|-29.986800000000002|-71.36073|0|0|0|43|0|0|0|0|43|27|16|0|7|0
10226|2021|630|0|COLEGIO LA HERRADURA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|LA ERMITA|355|  LA HERRADURA|-29.98613|-71.36121399999999|41|306|0|0|0|0|0|0|347|177|170|0|11|0
10227|2021|13559|3|ESCUELA REPUBLICA DE GRECIA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|EUGENIO MARZAL|288|ENTRE AVENIDA PORTUGAL POR EL ESTE, MAR ROJO POR EL NORTE, AL OESTE EUGENIO MARZAL|-29.98612|-71.332314|31|430|0|0|0|0|0|0|461|243|218|0|14|0
10228|2021|40153|6|JARDIN INFANTIL ESTRELLITA DE BELEN|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LOS CLARINES|1110|SUBIENDO POR LOS CLARINES, PASADO LOS PIMIENTOS,SINDEMPART,COQUIMBO|-29.984526|-71.336494|29|0|0|0|0|0|0|0|29|10|19|0|7|0
10229|2021|13401|5|JARDIN INFANTIL CINDERELLA|0|4|COQ|41|4102|COQUIMBO|41|ELQUI|3|COSTANERA|590| |-29.984517999999998|-71.3619|11|0|0|0|0|0|0|0|11|6|5|0|4|0
10230|2021|31218|5|ESCUELA CULTURAL DE LENGUAJE Y JARDÍN INFANTIL VALDANI|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LAS DALIAS|691| |-29.984506999999997|-71.34375|0|0|0|53|0|0|0|0|53|30|23|0|5|0
10231|2021|13324|8|COLEGIO SANTA MARIA DE BELEN N_ 162|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LAS MARGARITAS|785|CALLE LAS MARGARITAS CON AVENIDA EL SAUCE, POBLACIÓN SINDEMPART - COQUIMBO|-29.984309999999997|-71.34539|104|473|0|0|258|0|0|0|835|381|454|0|28|0
10232|2021|41504|9|ESCUELA ESPECIAL DE LENGUAJE  ARCOÍRIS DE PALABRAS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|PASAJE LUIS CAMPOS MALUENDA|377|ENTRE CALLE LOS CLARINES Y COPIHUES - PASAJE LUIS CAMPOS MALUENDA N° 377, H. ORIENTE, SECTOR URBANO, D|-29.983994|-71.33664399999999|0|0|0|37|0|0|0|0|37|23|14|0|3|0
10233|2021|40400|4|CENTRO DE EDUCACION INTEGRAL DE ADULTOS SANTA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LAS ORQUIDEAS|710|LAS ORQUIDEAS ESQUINA LAS DALIAS, ENTRE LAS DALIAS Y LAS MARGARITAS, SINDEMPART COQUIMBO|-29.983808999999997|-71.34273|0|0|0|0|0|148|0|0|148|82|66|0|9|0
10234|2021|13544|5|JARDIN INFANTIL CASCANUECES|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|3|LOS CLARINES|1043| |-29.983497999999997|-71.337204|40|0|0|0|0|0|0|0|40|22|18|0|5|0
10235|2021|41018|7|COLEGIO CONQUISTADORES COQUIMBO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|3|LAS AZUCENAS|690|LAS AZUCENAS ENTRE CALLE LAS ORQUÍDEAS Y AVENIDA EL SAUCE, SINDEMPART, SECTOR URBANO, DE LA COMUNA DE COQUIMBO|-29.983309|-71.34519399999999|0|128|0|0|0|0|0|0|128|76|52|0|6|0
10236|2021|13341|8|COLEGIO PART. KOMVUX - COQUIMBO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|AVENIDA ALESSANDRI|1859|HERRADURA ORIENTE- SECTOR LAS TORRES|-29.983100999999998|-71.33429699999999|22|192|0|0|42|0|19|0|275|145|130|0|12|1
10237|2021|16969|2|JARDIN INFANTIL CONQUISTADORES|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|3|LAS AZUCENAS|661|VILLA RIO A SINDEMPART|-29.982809999999997|-71.34532999999999|56|0|0|0|0|0|0|0|56|34|22|0|4|0
10238|2021|13625|5|ESCUELA DE LENGUAJE PAN DE AZUCAR|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|SAN RAFAEL|15|PARCELA 15, LOTE 5 SAN RAFAEL, PAN DE AZUCAR, COQUIMBO,  CALLEJÓN SAN RAFAEL|-29.98256|-71.25187|0|0|0|88|0|0|0|0|88|43|45|0|6|0
10239|2021|13601|8|ESCUELA ESPECIAL DEL LENGUAJE BORDEMAR|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|PASAJE PAPA ANASTASIO II|3107|PASAJE PAPA ANASTASIO II 3107 - 3111, SECTOR LOTEO LA CANTERA.|-29.98132|-71.29749|0|0|0|103|0|0|0|0|103|64|39|0|8|0
10240|2021|40028|9|ESCUELA ESPECIAL NUEVA ESPERANZA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|JAVIERA CARRERA|5|ESQUINA GABRIELA MISTRAL. SECTOR ANIMAS DEL QUISCO|-29.980445999999997|-71.25883999999999|0|0|0|64|0|0|0|0|64|47|17|0|8|0
10241|2021|13333|7|ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI|1|4|COQ|41|4101|LA SERENA|41|ELQUI|2|PARCELA 33|0|SECTOR GABRIELA MISTRAL KM 20 A ORILLAS DE LA CARRETERA RUTA 41|-29.980048999999998|-71.081032|0|0|0|0|0|0|139|0|139|86|53|0|4|0
10242|2021|671|8|ESCUELA RIOS DE ELQUI|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|CAMINO PUBLICO PUEBLO DE RIVADAVIA|79|CAMINO PUBLICO KM 79 - PUEBLO DE RIVADAVIA|-29.979719|-70.561508|18|105|0|0|0|0|0|0|123|62|61|0|10|0
10243|2021|40143|9|ESCUELA ESPECIAL DE LENGUAJE CUMBRE DE PALABRAS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|VALPARAISO|701|TIERRAS BLANCAS  COQUIMBO|-29.97958|-71.30059|0|0|0|105|0|0|0|0|105|64|41|0|9|0
10244|2021|40055|6|ESC. ESP. TRANS. DEL LENG. CORDILLERA SINDEMP|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LAS PATAGUAS|1265|SECTOR SINDEMPART|-29.97955|-71.33863|0|0|0|189|0|0|0|0|189|96|93|0|14|0
10245|2021|40076|9|COLEGIO ADULTOS LAS VIOLETAS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LAS VIOLETAS|1159|ENTRE LOS PIMIENTOS Y LAS AMARANTAS, SINDEMPART|-29.979357|-71.31021|0|0|102|0|0|1120|0|0|1222|607|615|0|47|0
10246|2021|13592|5|LICEO TECNICO PROF. ADULTOS CORESOL DE LA SER|1|4|COQ|41|4101|LA SERENA|41|ELQUI|2|HUACHALALUME|0|AL INTERIOR RECINTO PENITENCIARIO LA SERENA, HUACHALALUME.|-29.979139999999997|-71.2158|0|0|146|0|0|112|0|161|419|392|27|0|16|0
10247|2021|13484|8|ESCUELA ESP. TRANS. DE LA COM. ENTREMUNDOS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LAS AZUCENAS|268|SINDEMPART, ENTRE LOS COPIHUE Y LAS AZUCENAS|-29.97814|-71.340324|0|0|0|81|0|0|0|0|81|51|30|0|6|0
10248|2021|40273|7|ESCUELA ESPECIAL DE LENGUAJE TIERRA DE ANGELE|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|JOSE SANTOS OSSA|18|ENTRE LAS CALLES FELIPE ACEITUNO Y BRASIL|-29.978089999999998|-71.24852|0|0|0|82|0|0|0|0|82|43|39|0|8|0
10249|2021|13613|1|ESC. ESP. DE LENGUAJE HISPANOAMERICANA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|11 DE SEPTIEMBRE|348|ENTRE SAN JUAN Y SIMDEMPART, SECTOR SAN JUAN|-29.977905|-71.32853|0|0|0|61|0|0|0|0|61|46|15|0|6|0
10250|2021|682|3|ESCUELA DAGOBERTO CAMPOS NUNEZ|1|4|COQ|41|4106|VICUÑA|41|ELQUI|1|BALMACEDA|0|FRENTE A RETÉN DE CARABINEROS|-29.977670999999997|-70.952164|18|106|0|0|0|0|0|0|124|69|55|0|8|1
10251|2021|551|7|ESCUELA DE LAS ROJAS|1|4|COQ|41|4101|LA SERENA|41|ELQUI|1|EDUARDO ABOTT|56|RUTA 41 SECTOR LAS ROJAS|-29.977631|-71.056519|23|141|0|0|0|0|0|0|164|85|79|0|10|0
10252|2021|13504|6|COLEGIO SAN LORENZO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|NARCISO HERRERA|2575|LA CANTERA ALTA|-29.97743|-71.293388|106|612|0|0|186|0|0|0|904|445|459|0|23|0
10253|2021|13313|2|COLEGIO FRANCIS SCHOOL|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LOS TULIPANES|254|LOS TULIPANES 254 SECTOR SINDEMPART III ETAPA Y ANEXO LOS TULIPANES 295|-29.977051|-71.34169|289|1317|0|0|451|0|0|0|2057|1032|1025|0|60|0
10254|2021|634|3|ESCUELA DE HUACHALALUME|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|CALLE UNICA|0|RUTA 43, SAN RAMÓN|-29.97542|-71.219368|0|55|0|0|0|0|0|0|55|24|31|0|0|3
10255|2021|40050|5|JARDIN INFANTIL MIS PEQUEÑOS ANGELITOS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|JJ OLIVER|450|ENTRE PASAJE 1 Y PASAJE 3 FRENTE EXCONSULTORIO SAN JUAN, SAN JUAN COQUIMBO|-29.975379999999998|-71.324966|8|0|0|0|0|0|0|0|8|5|3|0|2|0
10256|2021|13620|4|JARDIN INFANTIL MI PEQUEÑO GENIO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|PASAJE CONGUILLIO|1735|BOSQUES SAN CARLOS|-29.974459|-71.260277|55|0|0|0|0|0|0|0|55|25|30|0|6|0
10257|2021|13396|5|CENTRO EST.Y DES.INTEGRAL DEL NINO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|AVENIDA ALESSANDRI|1175| |-29.97386|-71.335342|0|248|0|224|0|0|0|0|472|289|183|0|25|0
10258|2021|637|8|ESCUELA LUCILA GODOY ALCAYAGA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|AVENIDA LA CANTERA|2055|A UN COSTADO DE LA CARRETERA, EN EL SECTOR CANTERA BAJA.|-29.97381|-71.299103|43|227|0|0|0|0|0|0|270|153|117|0|10|0
10259|2021|13623|9|ESC.ESP. DE LENGUAJE SAN CARLOS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LOS RUILES|1231|LOS RUILES CON MAGALLANES, BOSQUE SAN CARLOS|-29.973523999999998|-71.25271599999999|0|0|0|66|0|0|0|0|66|43|23|0|6|0
10260|2021|557|6|ESCUELA DE SATURNO|1|4|COQ|41|4101|LA SERENA|41|ELQUI|1|RUTA 41|20|RUTA 41  K-20  LOCALIDAD GABRIELA MISTRAL S/N|-29.973049|-71.089233|50|222|0|0|0|0|0|0|272|134|138|0|10|0
10261|2021|13632|8|COLEGIO HORIZONTES|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|PARQUE NACIONAL FRAY JORGE|1153|BOSQUE SAN CARLOS, FRAY JORGE ENTRE LAGO BLANCO Y MAGALLANES|-29.97299|-71.254204|29|515|0|56|0|0|0|0|600|335|265|0|21|0
10262|2021|20332|7|ESCUELA ESPECIAL DEL LENGUAJE ALEGRIA DEL SABER|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|SANTIAGO AMENGUAL|22|ESQUINA CALLE RUBÉN JIMÉNEZ  SAN JUAN|-29.97292|-71.32950000000001|0|0|0|132|0|0|0|0|132|90|42|0|10|0
10263|2021|13489|9|COLEGIO MARIA EDUCA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|FRAY JORGE|850|BOSQUE SAN CARLOS, AV. RENÉ SCHNEIDER CON CALLE FRAY JORGE EN BOSQUE SAN CARLOS COQUIMBO|-29.97242|-71.256821|139|573|0|0|278|0|0|0|990|502|488|0|28|0
10264|2021|13530|5|ESC. DE TRAST. ESPECIFICOS DE LEGUAJE JOSE M|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|SANTIAGO AMENGUAL|21|POBLACION SAN JUAN|-29.972258|-71.329155|0|0|0|80|0|0|0|0|80|51|29|0|7|0
10265|2021|40021|1|JARDIN INFANTIL KINDERLAND|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|PARQUE NACIONAL ALERCE ANDINO|1562|ENTRE LAS CALLES HORNOPIREN Y FRAY JORGE.|-29.971783|-71.26142899999999|19|0|0|0|0|0|0|0|19|7|12|0|2|0
10266|2021|612|2|ESCUELA GUILLERMO CERECEDA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|SANTIAGO AMENGUAL|364|ENTRE JUAN J. OLIVER Y FELIPE ACEITUNO-POBL. SAN JUAN|-29.971701|-71.325447|28|260|0|0|0|0|0|0|288|159|129|0|10|0
10267|2021|13403|1|JARDIN INFANTIL LOS ROBLECITOS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|TOLHUACA|1556|TOLHUACA N 1556- 1562, BOSQUE SAN CARLOS  COQUIMBO|-29.971656999999997|-71.259338|12|0|0|0|0|0|0|0|12|7|5|0|4|0
10268|2021|13633|6|ESCUELA SAN MARINO COLLEGE|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LOS HUERTOS|1731|CALLE EL ROSARIO|-29.970920999999997|-71.29972099999999|65|304|0|0|142|0|0|0|511|269|242|0|14|0
10269|2021|13529|1|JARDIN INFANTIL EL BOSQUE|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|AVENIDA RENE SCHNEIDER|1476|EL BOSQUE SAN, EN RENE SCHNEIDER CON HORNO PIREN.|-29.9709|-71.256973|44|0|0|0|0|0|0|0|44|23|21|0|2|0
10270|2021|13612|3|COLEGIO JOSE MARTI PEREZ|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|DIRECTOR LAGARRIGUE|735|RUBEN JIMENEZ, SAN JUAN|-29.970830999999997|-71.331367|27|336|0|0|0|36|0|0|399|221|178|0|12|0
10271|2021|13558|5|INSTITUTO DE ADM. Y COMERCIO ESTADO DE ISRAEL|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|MANUEL JESUS RIVERA|320|SAN JUAN|-29.970630999999997|-71.325447|0|120|0|0|0|0|505|0|625|304|321|0|16|0
10272|2021|40064|5|COLEGIO ALTA CORDILLERA|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|CARDENAL RAUL SILVA HENRIQUEZ|1212| VILLA TALINAY. LA CANTERA|-29.970329|-71.310333|65|358|0|0|165|192|0|0|780|390|390|0|19|0
10273|2021|40322|9|ESC. ESP. DE TRAST. DEL LENGUAJE CORDILLERA P|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|RIO HUENTELAUQUEN|1500|AV LA CANTERA CON RIO CHILLAN|-29.969617|-71.304102|0|0|0|176|0|0|0|0|176|90|86|0|12|0
10274|2021|20513|3|AMAZING GRACE ENGLISH SCHOOL - PEÑUELAS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|3|AVENIDA EL ROSARIO|3870|  ROSARIO DE PEÑUELAS|-29.96907|-71.29997999999999|89|439|0|0|170|0|0|0|698|331|367|0|25|0
10275|2021|40266|4|ESCUELA ESPECIAL DE LENGUAJE ENTRETEPALABRAS|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|LOS CLARINES|1763| HERRADURA ORIENTE, ENTRE LUIS FUENTES Y ERNESTO SABATO|-29.969054999999997|-71.24937|0|0|0|52|0|0|0|0|52|36|16|0|4|0
10276|2021|20505|2|AULA HOSPITALARIA DE COQUIMBO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|2|AVENIDA CIRUJANO VIDELA|0|HOSPITAL SAN PABLO DE COQUIMBO|-29.968593|-71.33782599999999|4|25|0|0|27|0|0|0|56|42|14|0|14|0
10277|2021|11122|8|JARDIN INFANTIL DEL HOSPITAL DE COQUIMBO|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|3|AVENIDA VIDELA|0|HOSPITAL DE COQUIMBO.COQUIMBO|-29.968548|-71.33641999999999|18|0|0|0|0|0|0|0|18|11|7|0|4|0
10278|2021|624|6|ESCUELA DIFERENCIAL JUAN SANDOVAL C.|1|4|COQ|41|4102|COQUIMBO|41|ELQUI|5|SANTA ELENA|385|ENTRE LAS CALLES MIRAFLORES Y SANTA ROSA|-29.967689999999997|-71.324165|0|0|0|67|0|0|0|0|67|48|19|0|11|0
